name;country;x;y;geometry;bidding_zone;NUTS_NAME;NUTS_ID
FR0 37;FR;434.612.275;4.535.230.875;POINT (4.34612275 45.35230875);1807;Auvergne-Rhône-Alpes;FRK
FR0 38;FR;13.522.340.000.000.000;4.376.206.533.333.330;POINT (1.3522340000000037 43.76206533333333);1806;Occitanie;FRJ
FR0 39;FR;7.510.529.501.258.500;4.864.205.430.196.240;POINT (7.510529501258508 48.64205430196247);1802;Grand Est;FRF
FR0 4;FR;-192.082.742.898.998;4.737.678.645.093.750;POINT (-1.92082742898998 47.37678645093755);1803;Pays de la Loire;FRG
FR0 40;FR;-0.9372715;460.488.345;POINT (-0.93727149999999 46.0488345);1805;Nouvelle-Aquitaine;FRI
FR0 41;FR;6.672.873.589.872.940;4.751.274.945.201.100;POINT (6.672873589872942 47.51274945201104);1915;Bourgogne-Franche-Comté;FRC
FR0 42;FR;6.169.506.207.151.700;444.478.574.594.234;POINT (6.169506207151703 44.4478574594234);1896;Provence-Alpes-Côte d’Azur;FRL
FR0 43;FR;6.790.924;45.622.682;POINT (6.790924 45.622682);1807;Auvergne-Rhône-Alpes;FRK
FR0 44;FR;4.775.848.500.000.000;4.433.704.216.666.660;POINT (4.775848500000003 44.33704216666666);1807;Auvergne-Rhône-Alpes;FRK
FR0 45;FR;-2.200.698.500.000.000;485.647.815;POINT (-2.200698500000005 48.5647815);1804;Bretagne;FRH
FR0 46;FR;21.234.512.500.000.000;4.923.557.875;POINT (2.1234512500000022 49.23557875);1801;Hauts-de-France;FRE
FR0 47;FR;27.420.176.858.961.900;4.399.986.600.901.110;POINT (2.7420176858961947 43.99986600901112);1806;Occitanie;FRJ
FR0 48;FR;-0.455933;47.504.214;POINT (-0.455932999999997 47.504214);1803;Pays de la Loire;FRG
FR0 49;FR;5.392.227.500.000.000;48.176.067;POINT (5.392227500000001 48.176067);1802;Grand Est;FRF
FR0 5;FR;4.960.403.913.912.380;4.351.672.041.676.930;POINT (4.960403913912381 43.51672041676933);1896;Provence-Alpes-Côte d’Azur;FRL
FR0 50;FR;27.568.815.000.000.000;4.816.248.125;POINT (2.7568815000000075 48.16248125);1887;Ile-de-France;FR1
FR0 51;FR;0.72956075;4.751.365.275;POINT (0.7295607499999988 47.51365275);1914;Centre — Val de Loire;FRB
FR0 52;FR;18.436.434.999.999.900;46.585.094;POINT (1.8436434999999949 46.585094);1914;Centre — Val de Loire;FRB
FR0 53;FR;2.854.904.145.397.600;49.549.129.216.277.600;POINT (2.854904145397607 49.549129216277606);1801;Hauts-de-France;FRE
FR0 54;FR;1.560.058.499.999.990;429.909.415;POINT (1.560058499999995 42.9909415);1806;Occitanie;FRJ
FR0 55;FR;0.5232235;43.079.908;POINT (0.5232235000000041 43.079908);1806;Occitanie;FRJ
FR0 56;FR;-2.586.768.515.659.320;476.780.238.336.477;POINT (-2.586768515659325 47.6780238336477);1804;Bretagne;FRH
FR0 57;FR;1.938.400.250.000.000;48.177.253.500.000.000;POINT (1.938400250000005 48.177253500000006);1914;Centre — Val de Loire;FRB
FR0 58;FR;23.284.149.999.999.900;49.920.701;POINT (2.3284149999999952 49.920701);1801;Hauts-de-France;FRE
FR0 59;FR;5.491.447.249.999.990;4.625.290.975;POINT (5.491447249999998 46.25290975);1807;Auvergne-Rhône-Alpes;FRK
FR0 6;FR;0.255432;44.491.607;POINT (0.255431999999987 44.491607);1805;Nouvelle-Aquitaine;FRI
FR0 60;FR;23.469.546.666.666.600;48.565.063;POINT (2.3469546666666665 48.565063);1887;Ile-de-France;FR1
FR0 61;FR;7.142.143.250.000.000;4.377.926.825;POINT (7.142143250000003 43.77926825);1896;Provence-Alpes-Côte d’Azur;FRL
FR0 62;FR;38.786.317.777.777.700;4.360.783.433.333.330;POINT (3.8786317777777786 43.60783433333333);1806;Occitanie;FRJ
FR0 63;FR;5.940.513.249.999.990;454.185.675;POINT (5.940513249999998 45.4185675);1807;Auvergne-Rhône-Alpes;FRK
FR0 64;FR;4.203.987.250.000.000;4.453.830.375;POINT (4.203987250000003 44.53830375);1807;Auvergne-Rhône-Alpes;FRK
FR0 65;FR;-14.035.035;434.428.715;POINT (-1.4035035 43.4428715);1805;Nouvelle-Aquitaine;FRI
FR0 66;FR;5.451.965;43.698.658;POINT (5.451965 43.698658);1896;Provence-Alpes-Côte d’Azur;FRL
FR0 67;FR;-135.749.800.000.001;46.688.465;POINT (-1.35749800000001 46.688465);1803;Pays de la Loire;FRG
FR0 68;FR;-0.479507826;46.176.275.037.783.600;POINT (-0.4795078260725708 46.176275037783626);1805;Nouvelle-Aquitaine;FRI
FR0 69;FR;-1.355.438.499.999.990;493.056.295;POINT (-1.355438499999995 49.3056295);1882;Normandie;FRD
FR0 7;FR;44.066.162;489.616.636;POINT (4.4066162 48.9616636);1802;Grand Est;FRF
FR0 70;FR;-3.271.179;478.739.545;POINT (-3.271179 47.8739545);1804;Bretagne;FRH
FR0 71;FR;204.002.375;4.591.304.725;POINT (2.04002375 45.91304725);1805;Nouvelle-Aquitaine;FRI
FR0 72;FR;49.328.612.499.999.900;447.787.805;POINT (4.9328612499999975 44.7787805);1807;Auvergne-Rhône-Alpes;FRK
FR0 73;FR;411.849.966.666.667;4.831.691.933.333.330;POINT (4.11849966666667 48.31691933333334);1802;Grand Est;FRF
FR0 74;FR;0.188141;45.641.888;POINT (0.188140999999991 45.641888);1805;Nouvelle-Aquitaine;FRI
FR0 75;FR;2.501.449.499.999.990;48.605.552;POINT (2.501449499999997 48.605552);1887;Ile-de-France;FR1
FR0 76;FR;-1.417.236;47.690.352;POINT (-1.417236 47.690352);1803;Pays de la Loire;FRG
FR0 77;FR;0.907745;44.502.382;POINT (0.907745000000009 44.502382);1805;Nouvelle-Aquitaine;FRI
FR0 78;FR;0.983276;45.912.944;POINT (0.983275999999992 45.912944);1805;Nouvelle-Aquitaine;FRI
FR0 79;FR;-0.799713;48.126.455.666.666.600;POINT (-0.7997130000000027 48.126455666666665);1803;Pays de la Loire;FRG
FR0 8;FR;21.340.945;43.437.396;POINT (2.1340945 43.437396);1806;Occitanie;FRJ
FR0 80;FR;6.293.334.666.666.650;48.329.444;POINT (6.293334666666659 48.329444);1802;Grand Est;FRF
FR0 81;FR;27.012.633.333.333.300;5.027.201.733.333.330;POINT (2.7012633333333333 50.27201733333334);1801;Hauts-de-France;FRE
FR0 82;FR;5.066.070.499.999.990;488.930.815;POINT (5.066070499999995 48.8930815);1802;Grand Est;FRF
FR0 83;FR;3.371.429.500.000.000;4.708.608.675.000.000;POINT (3.371429500000005 47.08608675000001);1915;Bourgogne-Franche-Comté;FRC
FR0 84;FR;0.895386;4.891.271.266.666.660;POINT (0.8953860000000041 48.91271266666666);1882;Normandie;FRD
FR0 85;FR;5.951.156.999.999.990;44.769.152;POINT (5.951156999999995 44.769152);1896;Provence-Alpes-Côte d’Azur;FRL
FR0 86;FR;-0.757739232;4.386.322.920.735.240;POINT (-0.7577392316076289 43.86322920735242);1805;Nouvelle-Aquitaine;FRI
FR0 87;FR;6.419.036.800.000.000;454.921.452;POINT (6.419036800000001 45.4921452);1807;Auvergne-Rhône-Alpes;FRK
FR0 88;FR;60.548.403;441.687.534.592.298;POINT (6.0548403 44.1687534592298);1896;Provence-Alpes-Côte d’Azur;FRL
FR0 89;FR;2.824.173;43.248.197;POINT (2.824173 43.248197);1806;Occitanie;FRJ
FR0 9;FR;4.745.864.833.333.330;4.585.906.333.333.330;POINT (4.745864833333338 45.85906333333333);1807;Auvergne-Rhône-Alpes;FRK
FR0 90;FR;-0.988082833;4.718.721.433.333.330;POINT (-0.9880828333333284 47.18721433333332);1803;Pays de la Loire;FRG
FR0 91;FR;417.068.500.000.001;46.001.732;POINT (4.17068500000001 46.001732);1807;Auvergne-Rhône-Alpes;FRK
FR0 92;FR;1.910.051.714.285.710;50.735.168;POINT (1.910051714285716 50.735168);1801;Hauts-de-France;FRE
FR0 93;FR;4.833.526.833.333.330;45.428.438.166.666.600;POINT (4.833526833333335 45.428438166666666);1807;Auvergne-Rhône-Alpes;FRK
FR0 94;FR;-2.998.580.833.333.330;4.846.842.983.333.330;POINT (-2.998580833333337 48.46842983333334);1804;Bretagne;FRH
FR0 95;FR;3.152.252.199.999.990;457.588.106;POINT (3.152252199999998 45.7588106);1807;Auvergne-Rhône-Alpes;FRK
FR0 96;FR;19.816.094.688.954.800;4.705.554.589.847.670;POINT (1.9816094688954864 47.05554589847674);1914;Centre — Val de Loire;FRB
FR0 97;FR;0.826721;46.364.936;POINT (0.826721000000011 46.364936);1805;Nouvelle-Aquitaine;FRI
FR0 98;FR;5.521.774.166.666.660;4.550.631.716.666.660;POINT (5.521774166666667 45.50631716666667);1807;Auvergne-Rhône-Alpes;FRK
FR0 99;FR;20.310.975;43.932.989.500.000.000;POINT (2.0310975 43.932989500000005);1806;Occitanie;FRJ
GB4 0;GB;-6.024.430.982.189.170;5.467.754.777.079.820;POINT (-6.024430982189175 54.67754777079822);1900;Northern Ireland;UKN
GB4 1;GB;-5.789.795.000.000.000;547.300.265;POINT (-5.789795000000001 54.7300265);1900;Northern Ireland;UKN
GB4 2;GB;-6.496.674.335.666.440;5.459.656.972.096.960;POINT (-6.496674335666447 54.59656972096965);1900;Northern Ireland;UKN
GB5 0;GB;-4.684.296;5.636.525;POINT (-4.684296 56.36525);1959;Scotland;UKM
GB5 1;GB;-0.4246218;515.858.786;POINT (-0.4246218000000044 51.5858786);1943;London;UKI
GB5 10;GB;-2.332.878;5.342.851.175;POINT (-2.332878 53.42851175);1918;North West (England);UKD
GB5 100;GB;-0.11261;51.423.189;POINT (-0.112610000000008 51.423189);1943;London;UKI
GB5 101;GB;-16.941.830.000.000.000;5.233.561.799.999.990;POINT (-1.6941830000000069 52.33561799999999);1939;West Midlands (England);UKG
GB5 102;GB;-3.273.473.830.434.430;5.616.437.139.780.950;POINT (-3.273473830434437 56.16437139780957);1959;Scotland;UKM
GB5 103;GB;-229.064.900.000.001;55.032.745;POINT (-2.29064900000001 55.032745);1917;North East (England);UKC
GB5 104;GB;-3.029.932.319.748.500;5.590.938.670.661.580;POINT (-3.029932319748501 55.90938670661584);1959;Scotland;UKM
GB5 11;GB;-324.233.999.999.999;55.881.474;POINT (-3.24233999999999 55.881474);1959;Scotland;UKM
GB5 12;GB;-0.8864595;531.331.115;POINT (-0.8864595000000031 53.1331115);1938;East Midlands (England);UKF
GB5 13;GB;-424.484.300.000.001;50.460.127;POINT (-4.24484300000001 50.460127);1898;South West (England);UKK
GB5 14;GB;0.267792;52.708.011;POINT (0.267792000000006 52.708011);1940;East of England;UKH
GB5 15;GB;-1.487.274.499.999.990;509.190.435;POINT (-1.487274499999995 50.9190435);1944;South East (England);UKJ
GB5 16;GB;-296.630.866.666.667;51.612.895;POINT (-2.96630866666667 51.612895);1899;Wales;UKL
GB5 17;GB;-142.547.600.000.001;52.445.129;POINT (-1.42547600000001 52.445129);1939;West Midlands (England);UKG
GB5 18;GB;130.737.299.999.999;52.593.038;POINT (1.30737299999999 52.593038);1940;East of England;UKH
GB5 19;GB;-0.155182;51.525.834;POINT (-0.155181999999998 51.525834);1943;London;UKI
GB5 2;GB;-254.608.150.000.001;52.652.644;POINT (-2.54608150000001 52.652644);1939;West Midlands (England);UKG
GB5 20;GB;-0.418167;51.948.074.000.000.000;POINT (-0.4181670000000029 51.948074000000005);1940;East of England;UKH
GB5 21;GB;-3.202.171.250.000.000;531.023.695;POINT (-3.202171250000008 53.1023695);1899;Wales;UKL
GB5 22;GB;-4.760.513.499.999.980;572.309.895;POINT (-4.760513499999989 57.2309895);1959;Scotland;UKM
GB5 23;GB;-11.796.570.000.000.000;5.367.652.825;POINT (-1.1796570000000026 53.67652825);1919;Yorkshire and the Humber;UKE
GB5 24;GB;-4.313.114.714.285.710;5.576.896.185.714.280;POINT (-4.313114714285716 55.76896185714286);1959;Scotland;UKM
GB5 25;GB;-0.7113645;533.189.535;POINT (-0.7113644999999945 53.3189535);1938;East Midlands (England);UKF
GB5 26;GB;-2.033.821.077.190.760;5.229.529.548.836.640;POINT (-2.033821077190768 52.29529548836647);1939;West Midlands (England);UKG
GB5 27;GB;-1.785.965;53.750.643;POINT (-1.785965 53.750643);1919;Yorkshire and the Humber;UKE
GB5 28;GB;-297.180.199.999.999;5.493.661;POINT (-2.97180199999999 54.93661);1918;North West (England);UKD
GB5 29;GB;-0.196381;50.948.045;POINT (-0.196381000000003 50.948045);1944;South East (England);UKJ
GB5 3;GB;-0.284271333;5.373.743.716.666.660;POINT (-0.2842713333333351 53.73743716666667);1919;Yorkshire and the Humber;UKE
GB5 30;GB;-11.995.696.666.666.600;54.629.562.166.666.600;POINT (-1.1995696666666615 54.629562166666666);1917;North East (England);UKC
GB5 31;GB;-2.690.963.500.000.000;533.402.815;POINT (-2.690963500000005 53.3402815);1918;North West (England);UKD
GB5 32;GB;-0.118213587;529.125.263.217.458;POINT (-0.1182135868427789 52.9125263217458);1938;East Midlands (England);UKF
GB5 33;GB;-252.822.899.999.999;50.628.558;POINT (-2.52822899999999 50.628558);1898;South West (England);UKK
GB5 34;GB;-0.293884;52.242.938;POINT (-0.293883999999996 52.242938);1940;East of England;UKH
GB5 35;GB;-20.516.970.000.000.000;5.160.095.833.333.330;POINT (-2.0516970000000003 51.60095833333333);1898;South West (England);UKK
GB5 36;GB;-13.832.164.361.837.600;5.336.237.211.438.940;POINT (-1.3832164361837669 53.36237211438948);1919;Yorkshire and the Humber;UKE
GB5 37;GB;-3.735.547.714.285.710;56.044.193;POINT (-3.735547714285712 56.044193);1959;Scotland;UKM
GB5 38;GB;-0.006554644;51.789.115.246.851.400;POINT (-0.0065546436535559 51.789115246851466);1940;East of England;UKH
GB5 39;GB;0.7312775;5.137.906;POINT (0.7312774999999929 51.37906);1944;South East (England);UKJ
GB5 4;GB;-361.358.666.666.667;51.496.167.333.333.300;POINT (-3.61358666666667 51.496167333333325);1899;Wales;UKL
GB5 40;GB;-105.331.400.000.001;50.900.435;POINT (-1.05331400000001 50.900435);1944;South East (England);UKJ
GB5 41;GB;-4.077.748.902.291.210;56.757.815.669.676.100;POINT (-4.077748902291216 56.757815669676106);1959;Scotland;UKM
GB5 42;GB;-298.828.099.999.999;56.567.806;POINT (-2.98828099999999 56.567806);1959;Scotland;UKM
GB5 43;GB;-1.803.955.200.000.000;525.484.002;POINT (-1.803955200000006 52.5484002);1939;West Midlands (England);UKG
GB5 44;GB;-0.74295;52.266.477;POINT (-0.74294999999999 52.266477);1938;East Midlands (England);UKF
GB5 45;GB;-39.365.384.999.999.900;51.699.767;POINT (-3.9365384999999975 51.699767);1899;Wales;UKL
GB5 46;GB;-0.669163279;5.363.749.937.042.610;POINT (-0.6691632785866917 53.63749937042618);1919;Yorkshire and the Humber;UKE
GB5 47;GB;-277.748.150.000.001;53.799.392;POINT (-2.77748150000001 53.799392);1918;North West (England);UKD
GB5 48;GB;-388.641.400.000.001;52.860.839;POINT (-3.88641400000001 52.860839);1899;Wales;UKL
GB5 49;GB;-15.270.996;5.504.175;POINT (-1.5270996 55.04175);1917;North East (England);UKC
GB5 5;GB;-2.177.619.617.101.850;5.735.657.806.430.170;POINT (-2.177619617101855 57.35657806430173);1959;Scotland;UKM
GB5 50;GB;-43.341.065;574.371.865;POINT (-4.3341065 57.4371865);1959;Scotland;UKM
GB5 51;GB;1.024.475;52.041.511;POINT (1.024475 52.041511);1940;East of England;UKH
GB5 52;GB;-2.552.948;515.365.125;POINT (-2.552948 51.5365125);1898;South West (England);UKK
GB5 53;GB;-4.467.315.499.999.990;55.453.096;POINT (-4.467315499999994 55.453096);1959;Scotland;UKM
GB5 54;GB;-32.710.730.399.375.200;51.564.624.775.213.400;POINT (-3.2710730399375203 51.564624775213474);1899;Wales;UKL
GB5 55;GB;-193.222.000.000.001;50.805.935;POINT (-1.93222000000001 50.805935);1898;South West (England);UKK
GB5 56;GB;-298.416.150.000.001;57.472.248;POINT (-2.98416150000001 57.472248);1959;Scotland;UKM
GB5 57;GB;-21.336.366.666.666.600;53.233.439;POINT (-2.1336366666666664 53.233439);1918;North West (England);UKD
GB5 58;GB;-15.930.175;52.790.696;POINT (-1.5930175 52.790696);1938;East Midlands (England);UKF
GB5 59;GB;-227.691.700.000.001;55.677.584;POINT (-2.27691700000001 55.677584);1959;Scotland;UKM
GB5 6;GB;-421.875.000.000.001;53.148.418;POINT (-4.21875000000001 53.148418);1899;Wales;UKL
GB5 60;GB;-0.878906;51.216.347;POINT (-0.878905999999996 51.216347);1944;South East (England);UKJ
GB5 61;GB;-3.863.220.333.333.330;5.570.908.022.222.220;POINT (-3.863220333333331 55.70908022222221);1959;Scotland;UKM
GB5 62;GB;-492.599.499.999.999;50.368.241;POINT (-4.92599499999999 50.368241);1898;South West (England);UKK
GB5 63;GB;0.431213;50.870.111;POINT (0.431213000000011 50.870111);1944;South East (England);UKJ
GB5 64;GB;-3.851.394.999.999.990;504.942.105;POINT (-3.851394999999995 50.4942105);1898;South West (England);UKK
GB5 65;GB;-497.818;56.415.421;POINT (-4.97818 56.415421);1959;Scotland;UKM
GB5 66;GB;0.041199;515.885.595;POINT (0.0411990000000056 51.5885595);1943;London;UKI
GB5 67;GB;-2.980.041.666.666.660;53.352.665;POINT (-2.980041666666664 53.352665);1918;North West (England);UKD
GB5 68;GB;-22.065.257.408.278.900;5.247.604.242.090.860;POINT (-2.2065257408278915 52.47604242090867);1939;West Midlands (England);UKG
GB5 69;GB;-4.804.687.333.333.330;5.578.314.133.333.330;POINT (-4.804687333333333 55.78314133333333);1959;Scotland;UKM
GB5 7;GB;-18.766.020.000.000.000;5.504.884.800.000.000;POINT (-1.8766020000000097 55.04884800000001);1917;North East (England);UKC
GB5 70;GB;0.507431;515.480.345;POINT (0.507430999999988 51.5480345);1940;East of England;UKH
GB5 71;GB;-0.300293;51.331.153.666.666.600;POINT (-0.300293000000003 51.331153666666665);1944;South East (England);UKJ
GB5 72;GB;0.303497;52.288.323;POINT (0.303496999999992 52.288323);1940;East of England;UKH
GB5 73;GB;0.95958725;5.114.011.125;POINT (0.9595872500000006 51.14011125);1944;South East (England);UKJ
GB5 74;GB;-31.801.985.000.000.000;5.090.426.575;POINT (-3.1801985000000026 50.90426575);1898;South West (England);UKK
GB5 75;GB;-0.96817;51.977.216;POINT (-0.9681700000000006 51.977216);1944;South East (England);UKJ
GB5 76;GB;-111.785.899.999.999;51.324.605;POINT (-1.11785899999999 51.324605);1944;South East (England);UKJ
GB5 77;GB;-4.850.464;51.728.729;POINT (-4.850464 51.728729);1899;Wales;UKL
GB5 78;GB;-27.572.252.500.000.000;541.057.525;POINT (-2.7572252500000025 54.1057525);1918;North West (England);UKD
GB5 79;GB;-416.793.800.000.001;51.011.163;POINT (-4.16793800000001 51.011163);1898;South West (England);UKK
GB5 8;GB;0.575409;51.430.896;POINT (0.575409000000004 51.430896);1944;South East (England);UKJ
GB5 80;GB;-15.335.083.333.333.200;5.388.125.133.333.330;POINT (-1.5335083333333266 53.88125133333333);1919;Yorkshire and the Humber;UKE
GB5 81;GB;-34.991.455;55.258.750.000.000.000;POINT (-3.4991455 55.258750000000006);1959;Scotland;UKM
GB5 82;GB;-2.184.906;5.381.849;POINT (-2.184906 53.81849);1918;North West (England);UKD
GB5 83;GB;-0.7124634;515.025.408;POINT (-0.7124634000000017 51.5025408);1944;South East (England);UKJ
GB5 84;GB;-1.167.297;52.532.096;POINT (-1.167297 52.532096);1938;East Midlands (England);UKF
GB5 85;GB;-151.016.233.333.334;5.474.227.400.000.000;POINT (-1.51016233333334 54.74227400000001);1917;North East (England);UKC
GB5 86;GB;0.296356;51.486.798;POINT (0.296356 51.486798);1940;East of England;UKH
GB5 87;GB;-11.089.324.999.999.900;529.005.985;POINT (-1.1089324999999954 52.9005985);1938;East Midlands (England);UKF
GB5 88;GB;-2.780.914.333.333.330;53.520.947.666.666.600;POINT (-2.780914333333333 53.520947666666665);1918;North West (England);UKD
GB5 89;GB;0.107116667;51.322.001;POINT (0.1071166666666666 51.322001);1944;South East (England);UKJ
GB5 9;GB;-12.387.083.333.333.400;5.166.938.833.333.330;POINT (-1.2387083333333402 51.66938833333333);1944;South East (England);UKJ
GB5 90;GB;-212.654.125;5.350.494.275;POINT (-2.12654125 53.50494275);1918;North West (England);UKD
GB5 91;GB;-2.289.276;51.893.444;POINT (-2.289276 51.893444);1898;South West (England);UKK
GB5 92;GB;-321.762.100.000.001;55.060.282;POINT (-3.21762100000001 55.060282);1959;Scotland;UKM
GB5 93;GB;-1.306.000.000.000.000;50.847.569;POINT (-1.306000000000005 50.847569);;;
GB5 94;GB;-0.060425;5.159.581.933.333.330;POINT (-0.0604249999999974 51.59581933333333);1943;London;UKI
GB5 95;GB;-0.1730345;535.802.725;POINT (-0.1730344999999905 53.5802725);1919;Yorkshire and the Humber;UKE
GB5 96;GB;-158.124.657.142.857;5.337.492.471.428.570;POINT (-1.58124657142857 53.37492471428571);1919;Yorkshire and the Humber;UKE
GB5 97;GB;-0.96027375;5.389.226.975;POINT (-0.9602737499999984 53.89226975);1919;Yorkshire and the Humber;UKE
GB5 98;GB;-494.659.399.999.999;55.072.864;POINT (-4.94659399999999 55.072864);1959;Scotland;UKM
GB5 99;GB;-32.886.887.499.999.900;5.179.545;POINT (-3.2886887499999977 51.79545);1899;Wales;UKL
GR0 0;GR;2.259.407;376.503.055;POINT (22.59407 37.6503055);1857;Κεντρική Ελλάδα;EL6
GR0 1;GR;2.163.299.566.666.660;40.602.483;POINT (21.63299566666667 40.602483);1808;Βόρεια Ελλάδα;EL5
GR0 10;GR;22.049.561;40.497.092;POINT (22.049561 40.497092);1808;Βόρεια Ελλάδα;EL5
GR0 11;GR;23.626.099;37.999.409;POINT (23.626099 37.999409);1794;Αττική;EL3
GR0 12;GR;21.991.882;39.491.324;POINT (21.991882 39.491324);1857;Κεντρική Ελλάδα;EL6
GR0 13;GR;23.984.528;37.753.344;POINT (23.984528 37.753344);1794;Αττική;EL3
GR0 14;GR;229.422;40.662.931;POINT (22.9422 40.662931);1808;Βόρεια Ελλάδα;EL5
GR0 2;GR;23.135.305.401.657;4.080.797.821.377.710;POINT (23.135305401657 40.80797821377715);1808;Βόρεια Ελλάδα;EL5
GR0 3;GR;21.756.591.666.666.600;38.471.555.333.333.300;POINT (21.756591666666665 38.471555333333335);1857;Κεντρική Ελλάδα;EL6
GR0 4;GR;23.890.686;37.970.812.333.333.300;POINT (23.890686 37.970812333333335);1794;Αττική;EL3
GR0 5;GR;22.637.329;38.417.551;POINT (22.637329 38.417551);1857;Κεντρική Ελλάδα;EL6
GR0 6;GR;2.321.594.233.333.330;3.830.817.066.666.660;POINT (23.21594233333333 38.30817066666666);1857;Κεντρική Ελλάδα;EL6
GR0 7;GR;21.137.695;39.279.042;POINT (21.137695 39.279042);1808;Βόρεια Ελλάδα;EL5
GR0 8;GR;22.431.335;39.533.703;POINT (22.431335 39.533703);1857;Κεντρική Ελλάδα;EL6
GR0 9;GR;2.366.291.822.302.360;38.292.234.046.754;POINT (23.66291822302365 38.292234046754);1794;Αττική;EL3
HR0 0;HR;185.435.485;453.708.995;POINT (18.5435485 45.3708995);1799;Hrvatska;HR0
HR0 1;HR;16.296.386.666.666.600;4.561.913.183.333.330;POINT (16.296386666666667 45.61913183333333);1799;Hrvatska;HR0
HR0 2;HR;16.500.092;43.603.267;POINT (16.500092 43.603267);1799;Hrvatska;HR0
HR0 3;HR;14.760.475;4.515.024.925;POINT (14.760475 45.15024925);1799;Hrvatska;HR0
HR0 4;HR;1.579.834;4.423.536;POINT (15.79834 44.23536);1799;Hrvatska;HR0
HU0 0;HU;192.634.385.023.605;4.752.540.283.130.070;POINT (19.2634385023605 47.52540283130075);1796;Közép-Magyarország;HU1
HU0 1;HU;201.633.455;477.397.445;POINT (20.1633455 47.7397445);1798;Alföld és Észak;HU3
HU0 10;HU;200.061.035;471.990.425;POINT (20.0061035 47.1990425);1796;Közép-Magyarország;HU1
HU0 11;HU;18.356.781;4.734.685.533.333.330;POINT (18.356781 47.34685533333334);1797;Dunántúl;HU2
HU0 2;HU;17.168.884;46.778.433;POINT (17.168884 46.778433);1797;Dunántúl;HU2
HU0 3;HU;21.020.966;47.914.501;POINT (21.020966 47.914501);1798;Alföld és Észak;HU3
HU0 4;HU;17.503.602.172.609.100;4.777.949.135.632.380;POINT (17.503602172609124 47.77949135632385);1797;Dunántúl;HU2
HU0 5;HU;1.805.603;462.732.415;POINT (18.05603 46.2732415);1797;Dunántúl;HU2
HU0 6;HU;188.069.458;470.652.786;POINT (18.8069458 47.0652786);1797;Dunántúl;HU2
HU0 7;HU;200.668.715;4.623.372.727.569.110;POINT (20.0668715 46.23372727569115);1798;Alföld és Észak;HU3
HU0 8;HU;21.150.055;46.652.264;POINT (21.150055 46.652264);1798;Alföld és Észak;HU3
HU0 9;HU;16.517.944;47.240.084;POINT (16.517944 47.240084);1797;Dunántúl;HU2
IE4 0;IE;-661.926.300.000.001;53.994.047;POINT (-6.61926300000001 53.994047);1800;Ireland;IE0
IE4 1;IE;-8.292.160.166.666.660;51.882.500.666.666.600;POINT (-8.292160166666667 51.882500666666665);1800;Ireland;IE0
IE4 2;IE;-6.520.614.666.666.660;530.043.775;POINT (-6.520614666666664 53.0043775);1800;Ireland;IE0
IE4 3;IE;-8.506.439.200.000.000;530.871.272;POINT (-8.506439200000004 53.0871272);1800;Ireland;IE0
IE4 4;IE;-9.241.390.124.999.990;52.336.256.625;POINT (-9.241390124999995 52.336256625);1800;Ireland;IE0
IE4 5;IE;-6.357.350.180.532.620;5.334.357.387.197.070;POINT (-6.357350180532622 53.34357387197071);1800;Ireland;IE0
IE4 6;IE;-8.342.743;53.926.986;POINT (-8.342743 53.926986);1800;Ireland;IE0
IE4 7;IE;-7.126.464.666.666.660;5.239.955.366.666.660;POINT (-7.126464666666667 52.39955366666666);1800;Ireland;IE0
IT0 0;IT;12.181.091;42.965.468;POINT (12.181091 42.965468);1908;Centro (IT);ITI
IT0 1;IT;941.340.565.294.738;455.835.062.925.853;POINT (9.41340565294738 45.5835062925853);1924;Nord-Ovest;ITC
IT0 10;IT;12.058.410.666.666.600;4.430.510.933.333.330;POINT (12.058410666666664 44.30510933333333);1881;Nord-Est;ITH
IT0 11;IT;13.372.764.749.999.900;42.477.661.000.000.000;POINT (13.372764749999998 42.477661000000005);1925;Sud;ITF
IT0 12;IT;16.656.647;40.600.399;POINT (16.656647 40.600399);1925;Sud;ITF
IT0 13;IT;12.920.609;37.872.533;POINT (12.920609 37.872533);1880;Isole;ITG
IT0 14;IT;102.983.095;461.622.355;POINT (10.2983095 46.1622355);1924;Nord-Ovest;ITC
IT0 15;IT;159.404.755;38.262.394;POINT (15.9404755 38.262394);1925;Sud;ITF
IT0 16;IT;939.193.725;4.442.837.175;POINT (9.39193725 44.42837175);1924;Nord-Ovest;ITC
IT0 17;IT;13.264.029.285.714.200;4.589.375.285.714.280;POINT (13.264029285714283 45.89375285714285);1881;Nord-Est;ITH
IT0 18;IT;79.953.005;45.427.801;POINT (7.9953005 45.427801);1924;Nord-Ovest;ITC
IT0 19;IT;17.082.367;3.904.052;POINT (17.082367 39.04052);1925;Sud;ITF
IT0 2;IT;16.020.813;39.780.047;POINT (16.020813 39.780047);1925;Sud;ITF
IT0 20;IT;8.543.700.999.999.990;4.563.124.200.000.000;POINT (8.543700999999997 45.63124200000001);1924;Nord-Ovest;ITC
IT0 21;IT;1.291.305.525;4.158.295.325;POINT (12.91305525 41.58295325);1908;Centro (IT);ITI
IT0 22;IT;14.905.701;41.879.786;POINT (14.905701 41.879786);1925;Sud;ITF
IT0 23;IT;13.441.314.666.666.600;37.998.236;POINT (13.441314666666663 37.998236);1880;Isole;ITG
